Cycle start time,Cycle end time,Cycle timezone,Sleep onset,Wake onset,Sleep performance %,Respiratory rate (rpm),Asleep duration (min),In bed duration (min),Light sleep duration (min),Deep (SWS) duration (min),REM duration (min),Awake duration (min),Sleep need (min),Sleep debt (min),Sleep efficiency %,Sleep consistency %,Nap
2023-04-09 21:34:08,2023-04-10 23:11:01,UTC-04:00,2023-04-09 21:34:08,2023-04-10 07:25:20,100,13.8,514,591,212,90,212,77,509,80,92,53,false
2023-04-09 00:45:27,2023-04-09 21:34:08,UTC-04:00,2023-04-09 14:22:07,2023-04-09 15:23:31,8,15.8,45,61,36,9,0,16,548,80,96,,true
2023-04-09 00:45:27,2023-04-09 21:34:08,UTC-04:00,2023-04-09 00:45:27,2023-04-09 08:21:33,73,14.5,402,456,178,99,125,54,553,53,89,59,false
2023-04-07 21:47:51,2023-04-09 00:45:27,UTC-04:00,2023-04-07 21:47:51,2023-04-08 06:45:51,82,13.9,494,537,198,94,202,43,605,92,95,69,false
2023-04-06 23:01:53,2023-04-07 21:47:51,UTC-04:00,2023-04-06 23:01:53,2023-04-07 06:10:40,60,13.6,388,428,143,66,179,40,644,124,94,78,false
2023-04-06 00:41:02,2023-04-06 23:01:53,UTC-04:00,2023-04-06 00:41:02,2023-04-06 05:58:44,46,13.5,283,317,108,59,116,34,616,108,93,74,false
2023-04-04 23:35:41,2023-04-06 00:41:02,UTC-04:00,2023-04-04 23:35:41,2023-04-05 06:02:07,53,14.1,324,386,143,68,113,62,613,92,89,73,false
2023-04-03 23:59:30,2023-04-04 23:35:41,UTC-04:00,2023-04-03 23:59:30,2023-04-04 06:03:32,60,14.0,324,364,147,35,142,40,537,26,95,78,false
2023-04-02 23:29:50,2023-04-03 23:59:30,UTC-04:00,2023-04-02 23:29:50,2023-04-03 08:20:14,91,13.9,490,530,144,105,241,40,539,59,97,76,false
2023-04-01 23:36:13,2023-04-02 23:29:50,UTC-04:00,2023-04-01 23:36:13,2023-04-02 08:01:10,80,14.5,439,504,185,97,157,65,549,44,88,65,false
2023-03-31 21:38:17,2023-04-01 23:36:13,UTC-04:00,2023-04-01 14:56:27,2023-04-01 15:12:21,2,17.5,12,15,12,0,0,3,542,44,92,,true
2023-03-31 21:38:17,2023-04-01 23:36:13,UTC-04:00,2023-03-31 21:38:17,2023-04-01 06:55:27,85,14.3,513,557,256,76,181,44,601,81,95,48,false
2023-03-31 01:08:14,2023-03-31 21:38:17,UTC-04:00,2023-03-31 01:08:14,2023-03-31 08:38:19,65,13.7,422,450,163,90,169,28,652,120,94,51,false
2023-03-30 00:28:53,2023-03-31 01:08:14,UTC-04:00,2023-03-30 00:28:53,2023-03-30 05:59:06,48,14.3,284,330,67,76,141,46,590,92,90,61,false
2023-03-28 23:16:44,2023-03-30 00:28:53,UTC-04:00,2023-03-29 19:04:33,2023-03-29 19:39:12,3,17.2,18,34,18,0,0,16,606,92,74,,true
2023-03-28 23:16:44,2023-03-30 00:28:53,UTC-04:00,2023-03-28 23:16:44,2023-03-29 05:53:20,60,14.4,341,396,173,80,88,55,573,50,95,66,false
2023-03-27 21:46:42,2023-03-28 23:16:44,UTC-04:00,2023-03-27 21:46:42,2023-03-28 05:50:34,78,14.4,437,483,170,110,157,46,559,23,94,76,false
2023-03-26 21:17:06,2023-03-27 21:46:42,UTC-04:00,2023-03-26 21:17:06,2023-03-27 06:10:33,92,14.9,436,533,159,93,184,97,476,0,85,68,false
2023-03-25 21:26:54,2023-03-26 21:17:06,UTC-04:00,2023-03-25 21:26:54,2023-03-26 08:26:11,100,14.6,556,659,250,130,176,103,517,26,87,59,false
2023-03-24 22:17:22,2023-03-25 21:26:54,UTC-04:00,2023-03-25 11:39:20,2023-03-25 12:00:23,3,18.1,17,21,17,0,0,4,510,26,88,,true
2023-03-24 22:17:22,2023-03-25 21:26:54,UTC-04:00,2023-03-24 22:17:22,2023-03-25 07:12:22,91,14.7,477,534,275,76,126,57,522,35,92,66,false
2023-03-23 21:42:25,2023-03-24 22:17:22,UTC-04:00,2023-03-23 21:42:25,2023-03-24 07:11:09,88,14.6,524,568,316,82,126,44,597,148,95,47,false
2023-03-23 01:48:15,2023-03-23 21:42:25,UTC-04:00,2023-03-23 17:14:18,2023-03-23 18:09:00,5,17.2,28,54,28,0,0,26,626,148,59,,true
2023-03-23 01:48:15,2023-03-23 21:42:25,UTC-04:00,2023-03-23 01:48:15,2023-03-23 05:53:23,36,14.4,218,245,137,40,41,27,602,111,94,67,false
2023-03-22 00:36:38,2023-03-23 01:48:15,UTC-04:00,2023-03-22 00:36:38,2023-03-22 06:01:26,52,14.5,304,324,192,31,81,20,582,69,95,68,false
2023-03-20 23:04:39,2023-03-22 00:36:38,UTC-04:00,2023-03-20 23:04:39,2023-03-21 06:04:09,70,14.0,355,419,124,79,152,64,505,34,88,69,false
2023-03-19 23:53:23,2023-03-20 23:04:39,UTC-04:00,2023-03-19 23:53:23,2023-03-20 08:18:17,85,13.9,468,504,153,82,233,36,550,55,95,59,false
2023-03-18 22:06:45,2023-03-19 23:53:23,UTC-04:00,2023-03-19 18:32:42,2023-03-19 18:47:17,2,17.7,9,14,9,0,0,5,556,55,98,,true
2023-03-18 22:06:45,2023-03-19 23:53:23,UTC-04:00,2023-03-18 22:06:45,2023-03-19 05:49:37,76,14.0,444,462,175,65,204,18,586,60,96,93,false
2023-03-17 22:22:11,2023-03-18 22:06:45,UTC-04:00,2023-03-17 22:22:11,2023-03-18 07:00:52,74,14.2,395,518,191,68,136,123,531,26,79,87,false
2023-03-16 22:12:16,2023-03-17 22:22:11,UTC-04:00,2023-03-16 22:12:16,2023-03-17 06:54:38,91,14.6,456,522,191,65,200,66,502,0,87,83,false
2023-03-15 21:39:07,2023-03-16 22:12:16,UTC-04:00,2023-03-16 18:28:39,2023-03-16 18:46:08,3,17.6,13,17,8,5,0,4,514,0,92,,true
2023-03-15 21:39:07,2023-03-16 22:12:16,UTC-04:00,2023-03-15 21:39:07,2023-03-16 06:55:49,100,14.5,501,556,246,82,173,55,498,2,92,84,false
2023-03-14 21:15:51,2023-03-15 21:39:07,UTC-04:00,2023-03-15 14:52:27,2023-03-15 15:13:00,4,16.1,17,20,17,0,0,3,497,2,95,,true
2023-03-14 21:15:51,2023-03-15 21:39:07,UTC-04:00,2023-03-14 21:15:51,2023-03-15 06:56:44,99,14.7,520,579,272,82,166,59,526,0,91,80,false
2023-03-13 21:07:06,2023-03-14 21:15:51,UTC-04:00,2023-03-13 21:07:06,2023-03-14 06:50:30,100,14.7,520,583,166,116,238,63,507,29,91,63,false
2023-03-12 21:24:39,2023-03-13 21:07:06,UTC-04:00,2023-03-13 12:20:00,2023-03-13 13:00:00,6,14.4,33,40,33,0,0,7,514,29,100,,true
2023-03-12 21:24:39,2023-03-13 21:07:06,UTC-04:00,2023-03-12 21:24:39,2023-03-13 06:56:17,90,14.2,535,571,250,93,192,36,594,113,96,60,false
2023-03-11 21:59:40,2023-03-12 21:24:39,UTC-04:00,2023-03-12 04:14:27,2023-03-12 04:30:05,2,14.1,12,15,12,0,0,3,577,113,98,,true
2023-03-11 21:59:40,2023-03-12 21:24:39,UTC-04:00,2023-03-11 21:59:40,2023-03-12 03:35:40,51,14.1,297,335,95,75,127,38,587,71,95,72,false
2023-03-10 23:00:51,2023-03-11 20:59:40,UTC-05:00,2023-03-10 23:00:51,2023-03-11 06:30:40,69,14.4,387,449,142,77,168,62,558,35,96,79,false
2023-03-09 22:51:17,2023-03-10 23:00:51,UTC-05:00,2023-03-09 22:51:17,2023-03-10 06:59:09,88,14.6,433,487,284,47,102,54,492,5,91,72,false
2023-03-08 21:37:27,2023-03-09 22:51:17,UTC-05:00,2023-03-08 21:37:27,2023-03-09 06:58:52,98,14.5,485,561,206,82,197,76,496,41,95,68,false
2023-03-07 21:57:40,2023-03-08 21:37:27,UTC-05:00,2023-03-08 13:57:00,2023-03-08 15:10:17,10,15.6,56,73,43,13,0,17,550,41,88,,true
2023-03-07 21:57:40,2023-03-08 21:37:27,UTC-05:00,2023-03-07 21:57:40,2023-03-08 05:50:25,82,14.3,411,472,180,78,153,61,505,8,90,77,false
2023-03-06 22:07:59,2023-03-07 21:57:40,UTC-05:00,2023-03-06 22:07:59,2023-03-07 08:15:45,97,14.8,502,607,181,105,216,105,515,8,88,74,false
2023-03-05 21:05:58,2023-03-06 22:07:59,UTC-05:00,2023-03-05 21:05:58,2023-03-06 06:29:01,97,14.5,508,563,158,95,255,55,522,47,92,73,false
2023-03-04 22:21:57,2023-03-05 21:05:58,UTC-05:00,2023-03-04 22:21:57,2023-03-05 07:25:13,84,15.3,444,543,221,70,153,99,528,23,83,75,false
2023-03-03 21:50:23,2023-03-04 22:21:57,UTC-05:00,2023-03-03 21:50:23,2023-03-04 06:58:23,92,14.5,492,547,163,100,229,55,536,68,91,69,false
2023-03-02 21:42:36,2023-03-03 21:50:23,UTC-05:00,2023-03-03 13:22:47,2023-03-03 14:15:27,8,16.1,41,52,34,7,0,11,557,68,89,,true
2023-03-02 21:42:36,2023-03-03 21:50:23,UTC-05:00,2023-03-03 11:15:25,2023-03-03 11:35:34,3,16.8,14,20,14,0,0,6,571,68,97,,true
2023-03-02 21:42:36,2023-03-03 21:50:23,UTC-05:00,2023-03-02 21:42:36,2023-03-03 06:10:40,77,14.7,464,508,245,84,135,44,603,81,93,82,false
2023-03-01 23:09:51,2023-03-02 21:42:36,UTC-05:00,2023-03-01 23:09:51,2023-03-02 05:53:20,65,14.1,357,403,114,78,165,46,546,60,90,78,false
2023-02-28 22:01:14,2023-03-01 23:09:51,UTC-05:00,2023-03-01 15:47:23,2023-03-01 15:52:38,,,,,,,,,,,,,true
2023-02-28 22:01:14,2023-03-01 23:09:51,UTC-05:00,2023-03-01 10:04:05,2023-03-01 10:14:38,2,17.0,9,10,9,0,0,1,549,60,100,,true
2023-02-28 22:01:14,2023-03-01 23:09:51,UTC-05:00,2023-02-28 22:01:14,2023-03-01 06:10:17,74,14.7,435,489,227,71,137,54,584,71,91,73,false
2023-02-27 22:19:32,2023-02-28 22:01:14,UTC-05:00,2023-02-27 22:19:32,2023-02-28 05:58:10,69,14.4,396,458,221,73,102,62,573,56,91,74,false
2023-02-26 23:32:44,2023-02-27 22:19:32,UTC-05:00,2023-02-26 23:32:44,2023-02-27 07:10:52,81,14.6,424,458,179,60,185,34,521,50,95,76,false
2023-02-25 22:42:59,2023-02-26 23:32:44,UTC-05:00,2023-02-25 22:42:59,2023-02-26 07:05:18,78,15.2,433,502,208,62,163,69,555,55,90,59,false
2023-02-25 00:06:54,2023-02-25 22:42:59,UTC-05:00,2023-02-25 00:06:54,2023-02-25 08:54:39,76,14.3,435,527,167,101,167,92,574,101,84,47,false
2023-02-23 23:32:34,2023-02-25 00:06:54,UTC-05:00,2023-02-24 12:28:26,2023-02-24 13:56:49,6,16.6,36,88,36,0,0,52,592,101,42,,true
2023-02-23 23:32:34,2023-02-25 00:06:54,UTC-05:00,2023-02-23 23:32:34,2023-02-24 06:10:19,56,15.1,323,397,130,74,119,74,580,67,90,83,false
2023-02-22 22:46:16,2023-02-23 23:32:34,UTC-05:00,2023-02-22 22:46:16,2023-02-23 06:08:27,71,14.3,399,442,147,82,170,43,564,71,94,83,false
2023-02-21 23:00:53,2023-02-22 22:46:16,UTC-05:00,2023-02-21 23:00:53,2023-02-22 06:08:41,69,14.1,372,427,192,43,137,55,541,23,93,76,false
2023-02-20 22:02:41,2023-02-21 23:00:53,UTC-05:00,2023-02-20 22:02:41,2023-02-21 06:14:50,92,14.4,430,492,184,85,161,62,466,0,88,84,false
2023-02-19 22:18:07,2023-02-20 22:02:41,UTC-05:00,2023-02-19 22:18:07,2023-02-20 07:59:56,100,15.2,518,581,267,75,176,63,519,44,92,83,false
2023-02-18 22:52:32,2023-02-19 22:18:07,UTC-05:00,2023-02-18 22:52:32,2023-02-19 07:30:53,85,16.1,421,518,180,80,161,97,494,8,84,76,false
2023-02-17 22:18:03,2023-02-18 22:52:32,UTC-05:00,2023-02-17 22:18:03,2023-02-18 07:20:29,97,16.0,478,542,235,89,154,64,495,0,93,72,false
2023-02-16 20:57:46,2023-02-17 22:18:03,UTC-05:00,2023-02-16 20:57:46,2023-02-17 06:58:26,100,16.3,510,600,246,68,196,90,492,77,88,59,false
2023-02-15 22:07:46,2023-02-16 20:57:46,UTC-05:00,2023-02-16 14:24:14,2023-02-16 14:45:01,2,16.8,9,20,9,0,0,11,499,77,98,,true
2023-02-15 22:07:46,2023-02-16 20:57:46,UTC-05:00,2023-02-16 07:18:41,2023-02-16 08:30:25,8,15.8,46,71,23,8,15,25,544,77,84,,true
2023-02-15 22:07:46,2023-02-16 20:57:46,UTC-05:00,2023-02-15 22:07:46,2023-02-16 06:09:50,74,16.8,398,482,171,75,152,84,540,53,86,72,false
2023-02-14 22:40:51,2023-02-15 22:07:46,UTC-05:00,2023-02-14 22:40:51,2023-02-15 06:18:27,82,15.6,414,457,195,71,148,43,506,47,96,57,false
2023-02-13 20:36:47,2023-02-14 22:40:51,UTC-05:00,2023-02-14 10:17:40,2023-02-14 11:15:16,10,16.3,51,57,49,0,2,6,517,47,94,,true
2023-02-13 20:36:47,2023-02-14 22:40:51,UTC-05:00,2023-02-13 20:36:47,2023-02-14 06:02:01,84,15.4,517,565,199,87,231,48,612,89,94,48,false
2023-02-12 22:47:30,2023-02-13 20:36:47,UTC-05:00,2023-02-12 22:47:30,2023-02-13 06:29:08,70,15.1,386,461,127,90,169,75,548,77,86,64,false
2023-02-12 01:26:34,2023-02-12 22:47:30,UTC-05:00,2023-02-12 01:26:34,2023-02-12 09:11:51,74,14.1,450,465,172,82,196,15,609,77,97,62,false
2023-02-10 22:24:42,2023-02-12 01:26:34,UTC-05:00,2023-02-10 22:24:42,2023-02-11 08:11:08,74,14.6,443,586,172,80,191,143,600,85,76,65,false
2023-02-10 00:57:11,2023-02-10 22:24:42,UTC-05:00,2023-02-10 00:57:11,2023-02-10 08:20:21,63,14.1,401,443,146,84,171,42,640,115,91,59,false
2023-02-09 00:25:13,2023-02-10 00:57:11,UTC-05:00,2023-02-09 00:25:13,2023-02-09 05:54:06,50,14.2,280,328,107,69,104,48,563,62,88,73,false
2023-02-07 22:46:07,2023-02-09 00:25:13,UTC-05:00,2023-02-07 22:46:07,2023-02-08 06:22:39,73,13.9,427,456,180,92,155,29,589,83,97,85,false
2023-02-06 22:45:18,2023-02-07 22:46:07,UTC-05:00,2023-02-06 22:45:18,2023-02-07 05:59:44,64,14.3,384,434,174,105,105,50,597,62,91,81,false
2023-02-05 22:38:15,2023-02-06 22:45:18,UTC-05:00,2023-02-05 22:38:15,2023-02-06 06:14:43,79,14.3,415,456,184,74,157,41,526,38,93,75,false
2023-02-04 23:09:34,2023-02-05 22:38:15,UTC-05:00,2023-02-04 23:09:34,2023-02-05 08:16:08,87,14.1,509,546,213,118,178,37,583,62,93,76,false
2023-02-03 23:06:00,2023-02-04 23:09:34,UTC-05:00,2023-02-03 23:06:00,2023-02-04 07:16:36,79,14.1,446,490,180,101,165,44,568,81,92,77,false
2023-02-02 23:02:09,2023-02-03 23:06:00,UTC-05:00,2023-02-03 12:41:00,2023-02-03 13:12:07,5,16.2,26,31,26,0,0,5,561,81,100,,true
2023-02-02 23:02:09,2023-02-03 23:06:00,UTC-05:00,2023-02-02 23:02:09,2023-02-03 06:43:06,65,13.9,402,460,142,84,176,58,621,90,92,79,false
2023-02-01 23:39:48,2023-02-02 23:02:09,UTC-05:00,2023-02-01 23:39:48,2023-02-02 05:54:18,61,13.7,350,374,180,55,115,24,571,57,97,70,false
2023-01-31 22:23:33,2023-02-01 23:39:48,UTC-05:00,2023-01-31 22:23:33,2023-02-01 05:57:41,75,14.2,412,454,157,69,186,42,548,64,94,71,false
2023-01-30 22:11:33,2023-01-31 22:23:33,UTC-05:00,2023-01-30 22:11:33,2023-01-31 05:59:25,72,13.8,396,467,224,57,115,71,546,17,96,64,false
2023-01-29 21:27:45,2023-01-30 22:11:33,UTC-05:00,2023-01-29 21:27:45,2023-01-30 06:45:17,94,14.5,481,557,193,105,183,76,512,57,87,43,false
2023-01-29 01:32:31,2023-01-29 21:27:45,UTC-05:00,2023-01-29 16:07:41,2023-01-29 16:26:46,3,16.7,15,19,12,3,0,4,525,57,97,,true
2023-01-29 01:32:31,2023-01-29 21:27:45,UTC-05:00,2023-01-29 01:32:31,2023-01-29 09:16:33,75,14.0,403,464,182,92,129,61,538,35,87,32,false
2023-01-27 22:31:29,2023-01-29 01:32:31,UTC-05:00,2023-01-27 22:31:29,2023-01-28 06:36:46,88,14.3,443,485,226,67,150,42,502,0,92,68,false
2023-01-26 18:52:05,2023-01-27 22:31:29,UTC-05:00,2023-01-27 11:08:58,2023-01-27 11:38:38,3,16.2,14,29,14,0,0,15,482,0,67,,true
2023-01-26 18:52:05,2023-01-27 22:31:29,UTC-05:00,2023-01-26 18:52:05,2023-01-27 05:50:34,100,14.6,578,658,295,94,189,80,576,67,92,61,false
2023-01-25 22:06:59,2023-01-26 18:52:05,UTC-05:00,2023-01-25 22:06:59,2023-01-26 05:50:23,71,14.0,417,463,215,95,107,46,586,53,98,83,false
2023-01-24 22:28:41,2023-01-25 22:06:59,UTC-05:00,2023-01-24 22:28:41,2023-01-25 06:30:16,82,13.8,455,481,164,88,203,26,554,35,95,75,false
2023-01-23 20:45:45,2023-01-24 22:28:41,UTC-05:00,2023-01-23 20:45:45,2023-01-24 06:10:18,88,14.2,515,564,245,93,177,49,585,50,92,68,false
2023-01-22 21:24:43,2023-01-23 20:45:45,UTC-05:00,2023-01-22 21:24:43,2023-01-23 06:10:45,83,14.0,444,526,164,95,185,82,533,53,88,70,false
2023-01-21 23:15:44,2023-01-22 21:24:43,UTC-05:00,2023-01-21 23:15:44,2023-01-22 07:45:58,77,14.1,445,510,193,48,204,65,581,71,93,79,false
2023-01-20 23:37:29,2023-01-21 23:15:44,UTC-05:00,2023-01-20 23:37:29,2023-01-21 07:38:34,69,14.4,386,481,169,77,140,95,560,50,85,66,false
2023-01-19 22:09:57,2023-01-20 23:37:29,UTC-05:00,2023-01-19 22:09:57,2023-01-20 06:10:38,78,13.5,443,480,207,90,146,37,569,50,93,91,false
2023-01-18 22:24:47,2023-01-19 22:09:57,UTC-05:00,2023-01-18 22:24:47,2023-01-19 06:13:15,78,14.2,419,468,149,83,187,49,538,57,93,86,false
2023-01-17 22:21:19,2023-01-18 22:24:47,UTC-05:00,2023-01-18 12:58:00,2023-01-18 13:20:00,3,16.6,15,22,15,0,0,7,539,57,100,,true
2023-01-17 22:21:19,2023-01-18 22:24:47,UTC-05:00,2023-01-17 22:21:19,2023-01-18 06:12:31,75,14.1,415,471,189,54,172,56,553,26,91,85,false
2023-01-16 20:53:48,2023-01-17 22:21:19,UTC-05:00,2023-01-16 20:53:48,2023-01-17 06:12:23,91,14.2,488,558,231,73,184,70,536,32,89,79,false
2023-01-15 22:06:53,2023-01-16 20:53:48,UTC-05:00,2023-01-16 18:37:29,2023-01-16 18:51:20,1,16.5,6,13,6,0,0,7,542,32,54,,true
2023-01-15 22:06:53,2023-01-16 20:53:48,UTC-05:00,2023-01-15 22:06:53,2023-01-16 06:10:53,89,13.9,459,483,159,61,239,24,517,38,96,86,false
2023-01-14 21:35:21,2023-01-15 22:06:53,UTC-05:00,2023-01-15 13:28:43,2023-01-15 13:56:04,4,16.8,23,27,23,0,0,4,527,38,98,,true
2023-01-14 21:35:21,2023-01-15 22:06:53,UTC-05:00,2023-01-14 21:35:21,2023-01-15 06:10:31,87,13.9,475,515,256,74,145,40,547,39,95,87,false
2023-01-13 21:54:02,2023-01-14 21:35:21,UTC-05:00,2023-01-13 21:54:02,2023-01-14 06:12:52,83,13.9,419,498,185,86,148,79,504,29,85,77,false
2023-01-12 22:04:26,2023-01-13 21:54:02,UTC-05:00,2023-01-13 12:51:58,2023-01-13 13:43:35,8,14.9,42,51,36,6,0,9,521,29,89,,true
2023-01-12 22:04:26,2023-01-13 21:54:02,UTC-05:00,2023-01-12 22:04:26,2023-01-13 06:50:28,90,13.9,490,526,214,93,183,36,546,44,97,78,false
2023-01-11 21:53:35,2023-01-12 22:04:26,UTC-05:00,2023-01-11 21:53:35,2023-01-12 05:50:31,81,14.4,445,476,224,80,141,31,550,46,95,81,false
2023-01-10 21:19:12,2023-01-11 21:53:35,UTC-05:00,2023-01-10 21:19:12,2023-01-11 06:00:27,80,14.0,446,521,187,82,177,75,558,41,88,79,false
2023-01-09 20:53:03,2023-01-10 21:19:12,UTC-05:00,2023-01-09 20:53:03,2023-01-10 05:30:59,86,13.8,464,517,125,125,214,53,543,20,92,71,false
2023-01-08 20:49:41,2023-01-09 20:53:03,UTC-05:00,2023-01-08 20:49:41,2023-01-09 05:19:36,93,14.5,436,509,230,89,117,73,469,0,89,58,false
2023-01-07 21:58:03,2023-01-08 20:49:41,UTC-05:00,2023-01-07 21:58:03,2023-01-08 08:09:05,100,14.3,534,611,225,104,205,77,525,53,89,62,false
2023-01-06 21:49:09,2023-01-07 21:58:03,UTC-05:00,2023-01-07 10:19:47,2023-01-07 11:00:34,5,15.7,29,40,22,7,0,11,547,53,92,,true
2023-01-06 21:49:09,2023-01-07 21:58:03,UTC-05:00,2023-01-06 21:49:09,2023-01-07 06:06:23,82,14.6,457,497,193,71,193,40,556,83,96,81,false
2023-01-05 22:05:19,2023-01-06 21:49:09,UTC-05:00,2023-01-06 11:10:43,2023-01-06 11:49:21,5,14.1,28,38,21,7,0,10,575,83,90,,true
2023-01-05 22:05:19,2023-01-06 21:49:09,UTC-05:00,2023-01-05 22:05:19,2023-01-06 05:50:26,72,14.5,406,465,153,101,152,59,568,95,93,,false
2023-01-04 21:54:08,2023-01-05 22:05:19,UTC-05:00,2023-01-05 14:21:23,2023-01-05 15:26:36,8,14.9,48,65,34,14,0,17,594,95,82,,true
2023-01-04 21:54:08,2023-01-05 22:05:19,UTC-05:00,2023-01-04 21:54:08,2023-01-05 06:10:54,68,14.2,407,496,165,89,153,89,595,101,92,,false
2023-01-03 21:57:59,2023-01-04 21:54:08,UTC-05:00,2023-01-03 21:57:59,2023-01-04 05:43:56,66,13.8,407,465,110,105,192,58,618,115,92,,false
2022-12-25 22:08:06,2022-12-26 22:08:06,UTC-05:00,2022-12-25 22:08:06,2022-12-26 03:00:39,50,13.9,258,292,102,50,106,34,513,62,90,42,false
2022-12-24 23:57:38,2022-12-25 22:08:06,UTC-05:00,2022-12-25 14:12:34,2022-12-25 15:18:07,10,15.4,54,65,36,18,0,11,547,62,93,,true
2022-12-24 23:57:38,2022-12-25 22:08:06,UTC-05:00,2022-12-24 23:57:38,2022-12-25 07:20:06,73,14.2,397,442,108,106,183,45,544,64,92,59,false
2022-12-22 21:59:24,2022-12-23 21:43:05,UTC-05:00,2022-12-22 21:59:24,2022-12-23 05:45:52,72,14.8,402,466,184,99,119,64,561,26,88,76,false
2022-12-21 21:43:05,2022-12-22 21:59:24,UTC-05:00,2022-12-21 21:43:05,2022-12-22 06:07:56,91,13.9,442,504,140,109,193,62,486,0,88,66,false
2022-12-20 20:49:10,2022-12-21 21:43:05,UTC-05:00,2022-12-20 20:49:10,2022-12-21 06:20:07,100,13.9,536,570,234,90,212,34,474,23,96,46,false
2022-12-19 22:21:25,2022-12-20 20:49:10,UTC-05:00,2022-12-20 11:02:38,2022-12-20 12:33:02,8,15.1,38,90,31,7,0,52,492,23,44,,true
2022-12-19 22:21:25,2022-12-20 20:49:10,UTC-05:00,2022-12-19 22:21:25,2022-12-20 06:05:28,92,14.4,412,464,188,93,131,52,450,35,92,61,false
2022-12-18 23:45:19,2022-12-19 22:21:25,UTC-05:00,2022-12-19 08:35:27,2022-12-19 10:07:11,17,14.8,84,91,52,0,32,7,501,35,96,,true
2022-12-18 23:45:19,2022-12-19 22:21:25,UTC-05:00,2022-12-18 23:45:19,2022-12-19 07:24:48,88,14.2,428,459,125,88,215,31,488,20,95,60,false
2022-12-17 21:56:33,2022-12-18 23:45:19,UTC-05:00,2022-12-17 21:56:33,2022-12-18 08:24:45,93,14.8,502,628,153,101,248,126,542,88,83,58,false
2022-12-16 22:00:44,2022-12-17 21:56:33,UTC-05:00,2022-12-17 15:36:49,2022-12-17 16:46:42,10,15.9,58,69,48,10,0,11,600,88,88,,true
2022-12-16 22:00:44,2022-12-17 21:56:33,UTC-05:00,2022-12-16 22:00:44,2022-12-17 06:49:35,62,13.9,378,528,121,91,166,150,609,92,77,74,false
2022-12-15 22:04:08,2022-12-16 22:00:44,UTC-05:00,2022-12-15 22:04:08,2022-12-16 05:46:26,60,14.3,369,462,78,83,208,93,611,108,90,66,false
2022-12-15 00:12:06,2022-12-15 22:04:08,UTC-05:00,2022-12-15 00:12:06,2022-12-15 06:17:54,53,13.6,321,365,81,102,138,44,606,101,92,78,false
2022-12-14 01:05:45,2022-12-15 00:12:06,UTC-05:00,2022-12-14 01:05:45,2022-12-14 06:46:45,56,14.1,286,341,75,81,130,55,512,53,90,67,false
2022-12-12 22:53:31,2022-12-14 01:05:45,UTC-05:00,2022-12-13 15:50:05,2022-12-13 16:30:24,7,17.4,37,40,37,0,0,3,522,53,101,,true
2022-12-12 22:53:31,2022-12-14 01:05:45,UTC-05:00,2022-12-12 22:53:31,2022-12-13 07:13:35,77,14.3,422,500,175,52,195,78,545,56,87,,false
2022-12-11 23:10:15,2022-12-12 22:53:31,UTC-05:00,2022-12-11 23:10:15,2022-12-12 07:19:09,81,13.8,444,488,172,93,179,44,546,60,93,,false
2022-12-10 23:17:24,2022-12-11 23:10:15,UTC-05:00,2022-12-10 23:17:24,2022-12-11 07:30:15,74,13.9,417,492,167,94,156,75,563,0,90,,false
